submission_id,train,UE,FE,W
7048_mens,0,,,
2944_mens,0,,,
3965_mens,0,,,
9526_mens,0,,,
4360_mens,0,,,
3658_mens,0,,,
7977_mens,0,,,
420_mens,0,,,
3881_mens,0,,,
4879_mens,0,,,
8280_mens,0,,,
1748_mens,0,,,
5321_mens,0,,,
7046_mens,0,,,
8370_mens,0,,,
8289_mens,0,,,
9533_mens,0,,,
6310_mens,0,,,
4660_mens,0,,,
363_mens,0,,,
7861_mens,0,,,
4765_mens,0,,,
6294_mens,0,,,
3263_mens,0,,,
608_mens,0,,,
1464_mens,0,,,
2925_mens,0,,,
3917_mens,0,,,
5006_mens,0,,,
6281_mens,0,,,
8826_mens,0,,,
5249_mens,0,,,
1411_mens,0,,,
4164_mens,0,,,
1757_mens,0,,,
4936_mens,0,,,
648_mens,0,,,
4329_mens,0,,,
305_mens,0,,,
160_mens,0,,,
2349_mens,0,,,
7949_mens,0,,,
8730_mens,0,,,
9460_mens,0,,,
6736_mens,0,,,
2672_mens,0,,,
8640_mens,0,,,
3602_mens,0,,,
8602_mens,0,,,
6339_mens,0,,,
7114_mens,0,,,
5260_mens,0,,,
6668_mens,0,,,
4353_mens,0,,,
3609_mens,0,,,
9299_mens,0,,,
6928_mens,0,,,
3241_mens,0,,,
9522_mens,0,,,
8928_mens,0,,,
27_mens,0,,,
285_mens,0,,,
683_mens,0,,,
2003_mens,0,,,
3123_mens,0,,,
2597_mens,0,,,
6447_mens,0,,,
3900_mens,0,,,
5876_mens,0,,,
7501_mens,0,,,
3173_mens,0,,,
8630_mens,0,,,
3423_mens,0,,,
7174_mens,0,,,
4828_mens,0,,,
1487_mens,0,,,
5387_mens,0,,,
4884_mens,0,,,
265_mens,0,,,
6308_mens,0,,,
4518_mens,0,,,
9148_mens,0,,,
3941_mens,0,,,
4377_mens,0,,,
6790_mens,0,,,
5088_mens,0,,,
364_mens,0,,,
4689_mens,0,,,
554_mens,0,,,
6726_mens,0,,,
9321_mens,0,,,
3880_mens,0,,,
820_mens,0,,,
544_mens,0,,,
7408_mens,0,,,
316_mens,0,,,
8176_mens,0,,,
4149_mens,0,,,
8051_mens,0,,,
2790_mens,0,,,
9167_mens,0,,,
7380_mens,0,,,
8462_mens,0,,,
3302_mens,0,,,
6654_mens,0,,,
4991_mens,0,,,
7483_mens,0,,,
5246_mens,0,,,
2986_mens,0,,,
6909_mens,0,,,
6842_mens,0,,,
925_mens,0,,,
5367_mens,0,,,
3980_mens,0,,,
1481_mens,0,,,
1902_mens,0,,,
5492_mens,0,,,
8439_mens,0,,,
3258_mens,0,,,
8357_mens,0,,,
4561_mens,0,,,
8728_mens,0,,,
5930_mens,0,,,
5434_mens,0,,,
8461_mens,0,,,
9012_mens,0,,,
5397_mens,0,,,
1289_mens,0,,,
4528_mens,0,,,
3217_mens,0,,,
9073_mens,0,,,
5326_mens,0,,,
1351_mens,0,,,
1575_mens,0,,,
3847_mens,0,,,
5753_mens,0,,,
5123_mens,0,,,
2819_mens,0,,,
8335_mens,0,,,
1983_mens,0,,,
7133_mens,0,,,
2420_mens,0,,,
73_mens,0,,,
1661_mens,0,,,
6720_mens,0,,,
3490_mens,0,,,
232_mens,0,,,
37_mens,0,,,
8121_mens,0,,,
8703_mens,0,,,
6637_mens,0,,,
4478_mens,0,,,
3109_mens,0,,,
3849_mens,0,,,
40_mens,0,,,
629_mens,0,,,
8327_mens,0,,,
9041_mens,0,,,
2263_mens,0,,,
4139_mens,0,,,
747_mens,0,,,
8601_mens,0,,,
8626_mens,0,,,
156_mens,0,,,
3778_mens,0,,,
1181_mens,0,,,
7085_mens,0,,,
9364_mens,0,,,
1502_mens,0,,,
8946_mens,0,,,
5637_mens,0,,,
7747_mens,0,,,
7243_mens,0,,,
8761_mens,0,,,
2910_mens,0,,,
8092_mens,0,,,
1112_mens,0,,,
5920_mens,0,,,
7690_mens,0,,,
108_mens,0,,,
8519_mens,0,,,
5077_mens,0,,,
2068_mens,0,,,
3579_mens,0,,,
3913_mens,0,,,
2606_mens,0,,,
2741_mens,0,,,
5406_mens,0,,,
4145_mens,0,,,
3680_mens,0,,,
6795_mens,0,,,
6772_mens,0,,,
1764_mens,0,,,
4485_mens,0,,,
827_mens,0,,,
2617_mens,0,,,
852_mens,0,,,
2581_mens,0,,,
8886_mens,0,,,
1498_mens,0,,,
3471_mens,0,,,
8381_mens,0,,,
7014_mens,0,,,
6878_mens,0,,,
5037_mens,0,,,
8814_mens,0,,,
6555_mens,0,,,
9413_mens,0,,,
614_mens,0,,,
6829_mens,0,,,
9484_mens,0,,,
5547_mens,0,,,
3440_mens,0,,,
2891_mens,0,,,
8596_mens,0,,,
1170_mens,0,,,
8889_mens,0,,,
9192_mens,0,,,
9302_mens,0,,,
9133_mens,0,,,
3323_mens,0,,,
6676_mens,0,,,
2800_mens,0,,,
7348_mens,0,,,
8916_mens,0,,,
9159_mens,0,,,
4514_mens,0,,,
2517_mens,0,,,
1477_mens,0,,,
7118_mens,0,,,
1420_mens,0,,,
5953_mens,0,,,
8245_mens,0,,,
8377_mens,0,,,
6671_mens,0,,,
3_mens,0,,,
3541_mens,0,,,
3450_mens,0,,,
3251_mens,0,,,
1092_mens,0,,,
2257_mens,0,,,
6983_mens,0,,,
1405_mens,0,,,
6866_mens,0,,,
1876_mens,0,,,
8669_mens,0,,,
3231_mens,0,,,
9317_mens,0,,,
6813_mens,0,,,
5182_mens,0,,,
1376_mens,0,,,
2754_mens,0,,,
1348_mens,0,,,
4504_mens,0,,,
5401_mens,0,,,
3761_mens,0,,,
3326_mens,0,,,
2095_mens,0,,,
7473_mens,0,,,
4227_mens,0,,,
4537_mens,0,,,
1993_mens,0,,,
917_mens,0,,,
9293_mens,0,,,
6340_mens,0,,,
3538_mens,0,,,
2214_mens,0,,,
359_mens,0,,,
220_mens,0,,,
8809_mens,0,,,
8999_mens,0,,,
4001_mens,0,,,
1300_mens,0,,,
7241_mens,0,,,
2848_mens,0,,,
8079_mens,0,,,
106_mens,0,,,
9053_mens,0,,,
5544_mens,0,,,
1547_mens,0,,,
7775_mens,0,,,
2600_mens,0,,,
9437_mens,0,,,
5414_mens,0,,,
234_mens,0,,,
6767_mens,0,,,
8421_mens,0,,,
5196_mens,0,,,
1762_mens,0,,,
446_mens,0,,,
5781_mens,0,,,
2549_mens,0,,,
1747_mens,0,,,
6529_mens,0,,,
2317_mens,0,,,
3436_mens,0,,,
7539_mens,0,,,
6734_mens,0,,,
9208_mens,0,,,
4425_mens,0,,,
7139_mens,0,,,
343_mens,0,,,
5157_mens,0,,,
8588_mens,0,,,
7434_mens,0,,,
2586_mens,0,,,
7467_mens,0,,,
9225_mens,0,,,
5596_mens,0,,,
1225_mens,0,,,
5797_mens,0,,,
4237_mens,0,,,
8207_mens,0,,,
9_mens,0,,,
5435_mens,0,,,
1684_mens,0,,,
5216_mens,0,,,
9171_mens,0,,,
7984_mens,0,,,
8751_mens,0,,,
8138_mens,0,,,
4510_mens,0,,,
2849_mens,0,,,
9117_mens,0,,,
1276_mens,0,,,
3584_mens,0,,,
2384_mens,0,,,
8496_mens,0,,,
6618_mens,0,,,
5468_mens,0,,,
8655_mens,0,,,
6912_mens,0,,,
5735_mens,0,,,
4235_mens,0,,,
2000_mens,0,,,
2499_mens,0,,,
1841_mens,0,,,
5761_mens,0,,,
6410_mens,0,,,
1777_mens,0,,,
1431_mens,0,,,
1596_mens,0,,,
2905_mens,0,,,
937_mens,0,,,
6815_mens,0,,,
8829_mens,0,,,
7366_mens,0,,,
6536_mens,0,,,
1423_mens,0,,,
3086_mens,0,,,
7788_mens,0,,,
5343_mens,0,,,
6945_mens,0,,,
4638_mens,0,,,
4292_mens,0,,,
4851_mens,0,,,
4614_mens,0,,,
1783_mens,0,,,
3740_mens,0,,,
5890_mens,0,,,
8231_mens,0,,,
4451_mens,0,,,
9458_mens,0,,,
6586_mens,0,,,
3026_mens,0,,,
1566_mens,0,,,
939_mens,0,,,
9318_mens,0,,,
2742_mens,0,,,
3082_mens,0,,,
3553_mens,0,,,
8157_mens,0,,,
76_mens,0,,,
4198_mens,0,,,
6346_mens,0,,,
4943_mens,0,,,
6233_mens,0,,,
3522_mens,0,,,
1273_mens,0,,,
5867_mens,0,,,
5307_mens,0,,,
1470_mens,0,,,
3062_mens,0,,,
3189_mens,0,,,
6232_mens,0,,,
8676_mens,0,,,
435_mens,0,,,
6735_mens,0,,,
7181_mens,0,,,
5135_mens,0,,,
7796_mens,0,,,
3225_mens,0,,,
9114_mens,0,,,
3369_mens,0,,,
1591_mens,0,,,
2999_mens,0,,,
3898_mens,0,,,
2365_mens,0,,,
2943_mens,0,,,
2341_mens,0,,,
3044_mens,0,,,
7121_mens,0,,,
2300_mens,0,,,
9219_mens,0,,,
8585_mens,0,,,
4218_mens,0,,,
7402_mens,0,,,
3777_mens,0,,,
1932_mens,0,,,
4886_mens,0,,,
573_mens,0,,,
6570_mens,0,,,
1262_mens,0,,,
4645_mens,0,,,
5446_mens,0,,,
5351_mens,0,,,
8871_mens,0,,,
1724_mens,0,,,
2664_mens,0,,,
4619_mens,0,,,
3370_mens,0,,,
1365_mens,0,,,
8797_mens,0,,,
8064_mens,0,,,
3706_mens,0,,,
2610_mens,0,,,
8128_mens,0,,,
2280_mens,0,,,
8345_mens,0,,,
7619_mens,0,,,
1191_mens,0,,,
1963_mens,0,,,
7612_mens,0,,,
7306_mens,0,,,
6938_mens,0,,,
2059_mens,0,,,
9131_mens,0,,,
4407_mens,0,,,
5725_mens,0,,,
4781_mens,0,,,
3510_mens,0,,,
739_mens,0,,,
2521_mens,0,,,
6052_mens,0,,,
4390_mens,0,,,
2142_mens,0,,,
3509_mens,0,,,
3932_mens,0,,,
8799_mens,0,,,
4326_mens,0,,,
504_mens,0,,,
2434_mens,0,,,
8732_mens,0,,,
9046_mens,0,,,
1061_mens,0,,,
3351_mens,0,,,
1014_mens,0,,,
6672_mens,0,,,
6946_mens,0,,,
2738_mens,0,,,
4241_mens,0,,,
899_mens,0,,,
5776_mens,0,,,
8083_mens,0,,,
5506_mens,0,,,
8124_mens,0,,,
8771_mens,0,,,
7654_mens,0,,,
651_mens,0,,,
6434_mens,0,,,
647_mens,0,,,
3930_mens,0,,,
9201_mens,0,,,
607_mens,0,,,
2330_mens,0,,,
621_mens,0,,,
8082_mens,0,,,
1278_mens,0,,,
4821_mens,0,,,
2719_mens,0,,,
8657_mens,0,,,
5334_mens,0,,,
998_mens,0,,,
1826_mens,0,,,
4272_mens,0,,,
2817_mens,0,,,
2179_mens,0,,,
8974_mens,0,,,
7724_mens,0,,,
4984_mens,0,,,
568_mens,0,,,
5019_mens,0,,,
69_mens,0,,,
5922_mens,0,,,
2138_mens,0,,,
2221_mens,0,,,
4473_mens,0,,,
3811_mens,0,,,
3923_mens,0,,,
205_mens,0,,,
4468_mens,0,,,
4220_mens,0,,,
8586_mens,0,,,
1613_mens,0,,,
8135_mens,0,,,
9391_mens,0,,,
9097_mens,0,,,
2305_mens,0,,,
9346_mens,0,,,
4034_mens,0,,,
5335_mens,0,,,
2547_mens,0,,,
2657_mens,0,,,
8267_mens,0,,,
901_mens,0,,,
9503_mens,0,,,
7935_mens,0,,,
5116_mens,0,,,
5453_mens,0,,,
4631_mens,0,,,
7173_mens,0,,,
3531_mens,0,,,
2669_mens,0,,,
755_mens,0,,,
1603_mens,0,,,
7214_mens,0,,,
7957_mens,0,,,
2160_mens,0,,,
1097_mens,0,,,
5432_mens,0,,,
6918_mens,0,,,
8972_mens,0,,,
681_mens,0,,,
1183_mens,0,,,
5714_mens,0,,,
8428_mens,0,,,
3495_mens,0,,,
227_mens,0,,,
1621_mens,0,,,
4306_mens,0,,,
1789_mens,0,,,
3087_mens,0,,,
135_mens,0,,,
7771_mens,0,,,
2474_mens,0,,,
3413_mens,0,,,
5564_mens,0,,,
8423_mens,0,,,
1100_mens,0,,,
8949_mens,0,,,
1738_mens,0,,,
4476_mens,0,,,
7567_mens,0,,,
775_mens,0,,,
59_mens,0,,,
2082_mens,0,,,
6754_mens,0,,,
2427_mens,0,,,
5543_mens,0,,,
4152_mens,0,,,
1829_mens,0,,,
7455_mens,0,,,
2708_mens,0,,,
5529_mens,0,,,
6071_mens,0,,,
6412_mens,0,,,
9005_mens,0,,,
9286_mens,0,,,
3882_mens,0,,,
6935_mens,0,,,
4334_mens,0,,,
5978_mens,0,,,
1916_mens,0,,,
4648_mens,0,,,
6083_mens,0,,,
4068_mens,0,,,
26_mens,0,,,
6821_mens,0,,,
4101_mens,0,,,
1142_mens,0,,,
8707_mens,0,,,
8538_mens,0,,,
6869_mens,0,,,
5642_mens,0,,,
8880_mens,0,,,
5569_mens,0,,,
6805_mens,0,,,
1734_mens,0,,,
3244_mens,0,,,
2362_mens,0,,,
155_mens,0,,,
7789_mens,0,,,
839_mens,0,,,
7566_mens,0,,,
1006_mens,0,,,
323_mens,0,,,
2081_mens,0,,,
9355_mens,0,,,
1900_mens,0,,,
3049_mens,0,,,
4816_mens,0,,,
6049_mens,0,,,
7471_mens,0,,,
4349_mens,0,,,
7497_mens,0,,,
2409_mens,0,,,
4322_mens,0,,,
1418_mens,0,,,
5007_mens,0,,,
615_mens,0,,,
2165_mens,0,,,
3802_mens,0,,,
5002_mens,0,,,
7633_mens,0,,,
6027_mens,0,,,
3104_mens,0,,,
4294_mens,0,,,
2143_mens,0,,,
4576_mens,0,,,
9085_mens,0,,,
5046_mens,0,,,
1801_mens,0,,,
3673_mens,0,,,
6484_mens,0,,,
6201_mens,0,,,
5550_mens,0,,,
1210_mens,0,,,
6409_mens,0,,,
6472_mens,0,,,
4411_mens,0,,,
3212_mens,0,,,
4395_mens,0,,,
7613_mens,0,,,
4464_mens,0,,,
4061_mens,0,,,
7848_mens,0,,,
2532_mens,0,,,
7018_mens,0,,,
4097_mens,0,,,
1696_mens,0,,,
330_mens,0,,,
7201_mens,0,,,
6455_mens,0,,,
2836_mens,0,,,
2690_mens,0,,,
2462_mens,0,,,
3940_mens,0,,,
5213_mens,0,,,
8315_mens,0,,,
6173_mens,0,,,
6561_mens,0,,,
865_mens,0,,,
8989_mens,0,,,
5140_mens,0,,,
8170_mens,0,,,
5746_mens,0,,,
6751_mens,0,,,
5242_mens,0,,,
1611_mens,0,,,
978_mens,0,,,
6743_mens,0,,,
6538_mens,0,,,
3513_mens,0,,,
5824_mens,0,,,
4312_mens,0,,,
2535_mens,0,,,
9344_mens,0,,,
2313_mens,0,,,
968_mens,0,,,
9467_mens,0,,,
6100_mens,0,,,
4450_mens,0,,,
4116_mens,0,,,
4203_mens,0,,,
4014_mens,0,,,
1257_mens,0,,,
5713_mens,0,,,
2641_mens,0,,,
9184_mens,0,,,
2370_mens,0,,,
5171_mens,0,,,
3361_mens,0,,,
2994_mens,0,,,
4882_mens,0,,,
5504_mens,0,,,
2603_mens,0,,,
8417_mens,0,,,
7807_mens,0,,,
4521_mens,0,,,
2054_mens,0,,,
1753_mens,0,,,
7569_mens,0,,,
6093_mens,0,,,
2123_mens,0,,,
7662_mens,0,,,
3193_mens,0,,,
4787_mens,0,,,
8743_mens,0,,,
6437_mens,0,,,
418_mens,0,,,
7560_mens,0,,,
1884_mens,0,,,
9015_mens,0,,,
8832_mens,0,,,
1371_mens,0,,,
1038_mens,0,,,
2644_mens,0,,,
5257_mens,0,,,
297_mens,0,,,
6600_mens,0,,,
8427_mens,0,,,
6176_mens,0,,,
1754_mens,0,,,
5353_mens,0,,,
1211_mens,0,,,
6359_mens,0,,,
5835_mens,0,,,
3353_womens,0,,,
4641_womens,0,,,
5615_womens,0,,,
2428_womens,0,,,
2716_womens,0,,,
1860_womens,0,,,
3153_womens,0,,,
4477_womens,0,,,
5815_womens,0,,,
4453_womens,0,,,
3229_womens,0,,,
2801_womens,0,,,
3390_womens,0,,,
793_womens,0,,,
2212_womens,0,,,
255_womens,0,,,
3435_womens,0,,,
4759_womens,0,,,
4637_womens,0,,,
3885_womens,0,,,
1186_womens,0,,,
1015_womens,0,,,
4092_womens,0,,,
5500_womens,0,,,
4908_womens,0,,,
1202_womens,0,,,
2172_womens,0,,,
1913_womens,0,,,
3217_womens,0,,,
5115_womens,0,,,
5692_womens,0,,,
452_womens,0,,,
1583_womens,0,,,
2215_womens,0,,,
1631_womens,0,,,
5333_womens,0,,,
4515_womens,0,,,
3131_womens,0,,,
4896_womens,0,,,
2681_womens,0,,,
150_womens,0,,,
4606_womens,0,,,
1289_womens,0,,,
5435_womens,0,,,
3752_womens,0,,,
6058_womens,0,,,
5914_womens,0,,,
5223_womens,0,,,
2910_womens,0,,,
5628_womens,0,,,
3748_womens,0,,,
317_womens,0,,,
5068_womens,0,,,
684_womens,0,,,
3290_womens,0,,,
1960_womens,0,,,
5984_womens,0,,,
5744_womens,0,,,
3714_womens,0,,,
3349_womens,0,,,
2933_womens,0,,,
2275_womens,0,,,
5326_womens,0,,,
4628_womens,0,,,
5847_womens,0,,,
4536_womens,0,,,
2180_womens,0,,,
5740_womens,0,,,
4365_womens,0,,,
5867_womens,0,,,
5270_womens,0,,,
4196_womens,0,,,
5670_womens,0,,,
6024_womens,0,,,
1419_womens,0,,,
3348_womens,0,,,
1111_womens,0,,,
620_womens,0,,,
5327_womens,0,,,
5753_womens,0,,,
4032_womens,0,,,
4364_womens,0,,,
6112_womens,0,,,
5515_womens,0,,,
4589_womens,0,,,
4653_womens,0,,,
648_womens,0,,,
108_womens,0,,,
484_womens,0,,,
366_womens,0,,,
4987_womens,0,,,
6093_womens,0,,,
1509_womens,0,,,
2236_womens,0,,,
4366_womens,0,,,
232_womens,0,,,
1845_womens,0,,,
649_womens,0,,,
1711_womens,0,,,
2187_womens,0,,,
675_womens,0,,,
2530_womens,0,,,
587_womens,0,,,
2351_womens,0,,,
1224_womens,0,,,
2122_womens,0,,,
5036_womens,0,,,
654_womens,0,,,
6057_womens,0,,,
1982_womens,0,,,
5714_womens,0,,,
1000_womens,0,,,
63_womens,0,,,
326_womens,0,,,
443_womens,0,,,
3868_womens,0,,,
969_womens,0,,,
5231_womens,0,,,
2673_womens,0,,,
552_womens,0,,,
4599_womens,0,,,
3415_womens,0,,,
5824_womens,0,,,
350_womens,0,,,
1793_womens,0,,,
3066_womens,0,,,
6079_womens,0,,,
1526_womens,0,,,
4290_womens,0,,,
4249_womens,0,,,
1848_womens,0,,,
4530_womens,0,,,
4459_womens,0,,,
914_womens,0,,,
2786_womens,0,,,
5840_womens,0,,,
1504_womens,0,,,
2978_womens,0,,,
563_womens,0,,,
2089_womens,0,,,
2851_womens,0,,,
2892_womens,0,,,
942_womens,0,,,
2155_womens,0,,,
4920_womens,0,,,
476_womens,0,,,
2925_womens,0,,,
1999_womens,0,,,
5432_womens,0,,,
4872_womens,0,,,
6101_womens,0,,,
5618_womens,0,,,
2481_womens,0,,,
3206_womens,0,,,
5080_womens,0,,,
276_womens,0,,,
1070_womens,0,,,
1291_womens,0,,,
3162_womens,0,,,
5317_womens,0,,,
170_womens,0,,,
1499_womens,0,,,
1797_womens,0,,,
1263_womens,0,,,
1760_womens,0,,,
1824_womens,0,,,
1806_womens,0,,,
3854_womens,0,,,
3187_womens,0,,,
3345_womens,0,,,
129_womens,0,,,
5905_womens,0,,,
373_womens,0,,,
1554_womens,0,,,
813_womens,0,,,
1217_womens,0,,,
1389_womens,0,,,
3240_womens,0,,,
3902_womens,0,,,
1529_womens,0,,,
3798_womens,0,,,
5350_womens,0,,,
5365_womens,0,,,
346_womens,0,,,
4055_womens,0,,,
412_womens,0,,,
3414_womens,0,,,
3763_womens,0,,,
1675_womens,0,,,
1968_womens,0,,,
3970_womens,0,,,
4475_womens,0,,,
5281_womens,0,,,
5975_womens,0,,,
3989_womens,0,,,
2735_womens,0,,,
3274_womens,0,,,
6109_womens,0,,,
1003_womens,0,,,
717_womens,0,,,
5343_womens,0,,,
18_womens,0,,,
5593_womens,0,,,
3479_womens,0,,,
767_womens,0,,,
3410_womens,0,,,
1611_womens,0,,,
4928_womens,0,,,
441_womens,0,,,
3810_womens,0,,,
2044_womens,0,,,
267_womens,0,,,
5398_womens,0,,,
779_womens,0,,,
5164_womens,0,,,
2199_womens,0,,,
4782_womens,0,,,
4272_womens,0,,,
4281_womens,0,,,
2426_womens,0,,,
571_womens,0,,,
1094_womens,0,,,
221_womens,0,,,
189_womens,0,,,
3430_womens,0,,,
2946_womens,0,,,
1923_womens,0,,,
313_womens,0,,,
530_womens,0,,,
635_womens,0,,,
1950_womens,0,,,
301_womens,0,,,
3185_womens,0,,,
1830_womens,0,,,
6004_womens,0,,,
5433_womens,0,,,
1272_womens,0,,,
1101_womens,0,,,
1841_womens,0,,,
3320_womens,0,,,
1069_womens,0,,,
681_womens,0,,,
5276_womens,0,,,
1125_womens,0,,,
5755_womens,0,,,
4645_womens,0,,,
1132_womens,0,,,
3123_womens,0,,,
2419_womens,0,,,
1942_womens,0,,,
2842_womens,0,,,
2293_womens,0,,,
5981_womens,0,,,
667_womens,0,,,
1491_womens,0,,,
1746_womens,0,,,
4639_womens,0,,,
2634_womens,0,,,
69_womens,0,,,
2307_womens,0,,,
3118_womens,0,,,
5321_womens,0,,,
1908_womens,0,,,
5878_womens,0,,,
1620_womens,0,,,
5632_womens,0,,,
795_womens,0,,,
5736_womens,0,,,
307_womens,0,,,
5049_womens,0,,,
4702_womens,0,,,
4907_womens,0,,,
265_womens,0,,,
4214_womens,0,,,
6081_womens,0,,,
3679_womens,0,,,
2889_womens,0,,,
1684_womens,0,,,
3960_womens,0,,,
2708_womens,0,,,
1798_womens,0,,,
629_womens,0,,,
1084_womens,0,,,
1240_womens,0,,,
493_womens,0,,,
1610_womens,0,,,
777_womens,0,,,
5422_womens,0,,,
5256_womens,0,,,
2400_womens,0,,,
3047_womens,0,,,
3683_womens,0,,,
6087_womens,0,,,
5553_womens,0,,,
5532_womens,0,,,
3529_womens,0,,,
4982_womens,0,,,
2101_womens,0,,,
5579_womens,0,,,
3771_womens,0,,,
808_womens,0,,,
439_womens,0,,,
2962_womens,0,,,
938_womens,0,,,
3091_womens,0,,,
371_womens,0,,,
401_womens,0,,,
3463_womens,0,,,
3023_womens,0,,,
208_womens,0,,,
4005_womens,0,,,
5104_womens,0,,,
3746_womens,0,,,
707_womens,0,,,
1423_womens,0,,,
3792_womens,0,,,
5619_womens,0,,,
1681_womens,0,,,
2694_womens,0,,,
570_womens,0,,,
4387_womens,0,,,
3571_womens,0,,,
2831_womens,0,,,
1525_womens,0,,,
3026_womens,0,,,
2747_womens,0,,,
2758_womens,0,,,
3114_womens,0,,,
1963_womens,0,,,
551_womens,0,,,
3846_womens,0,,,
828_womens,0,,,
2251_womens,0,,,
3281_womens,0,,,
4783_womens,0,,,
2714_womens,0,,,
6046_womens,0,,,
3567_womens,0,,,
1083_womens,0,,,
2828_womens,0,,,
5816_womens,0,,,
2947_womens,0,,,
5308_womens,0,,,
1378_womens,0,,,
5194_womens,0,,,
54_womens,0,,,
269_womens,0,,,
2194_womens,0,,,
3542_womens,0,,,
768_womens,0,,,
740_womens,0,,,
3156_womens,0,,,
2331_womens,0,,,
3159_womens,0,,,
4424_womens,0,,,
4261_womens,0,,,
4192_womens,0,,,
4705_womens,0,,,
4691_womens,0,,,
774_womens,0,,,
1808_womens,0,,,
144_womens,0,,,
3323_womens,0,,,
1743_womens,0,,,
3956_womens,0,,,
5058_womens,0,,,
5201_womens,0,,,
2576_womens,0,,,
4305_womens,0,,,
3247_womens,0,,,
897_womens,0,,,
5999_womens,0,,,
4742_womens,0,,,
3107_womens,0,,,
2206_womens,0,,,
4257_womens,0,,,
3762_womens,0,,,
3908_womens,0,,,
2108_womens,0,,,
5710_womens,0,,,
5745_womens,0,,,
5786_womens,0,,,
528_womens,0,,,
1225_womens,0,,,
5240_womens,0,,,
749_womens,0,,,
815_womens,0,,,
5295_womens,0,,,
2103_womens,0,,,
115_womens,0,,,
1106_womens,0,,,
4212_womens,0,,,
4221_womens,0,,,
4586_womens,0,,,
2486_womens,0,,,
4504_womens,0,,,
3676_womens,0,,,
1533_womens,0,,,
248_womens,0,,,
5220_womens,0,,,
505_womens,0,,,
4909_womens,0,,,
175_womens,0,,,
1854_womens,0,,,
3033_womens,0,,,
2958_womens,0,,,
895_womens,0,,,
3963_womens,0,,,
5446_womens,0,,,
3090_womens,0,,,
4284_womens,0,,,
1574_womens,0,,,
2270_womens,0,,,
4538_womens,0,,,
3366_womens,0,,,
3685_womens,0,,,
2383_womens,0,,,
5238_womens,0,,,
2157_womens,0,,,
333_womens,0,,,
869_womens,0,,,
565_womens,0,,,
2117_womens,0,,,
4534_womens,0,,,
103_womens,0,,,
2071_womens,0,,,
626_womens,0,,,
2996_womens,0,,,
4058_womens,0,,,
2441_womens,0,,,
5229_womens,0,,,
4657_womens,0,,,
1475_womens,0,,,
1065_womens,0,,,
1922_womens,0,,,
2018_womens,0,,,
4712_womens,0,,,
875_womens,0,,,
4071_womens,0,,,
1906_womens,0,,,
1062_womens,0,,,
2834_womens,0,,,
1141_womens,0,,,
2501_womens,0,,,
1207_womens,0,,,
600_womens,0,,,
3194_womens,0,,,
2043_womens,0,,,
3494_womens,0,,,
2266_womens,0,,,
5475_womens,0,,,
2362_womens,0,,,
1110_womens,0,,,
2749_womens,0,,,
1840_womens,0,,,
1241_womens,0,,,
5113_womens,0,,,
5737_womens,0,,,
2083_womens,0,,,
1665_womens,0,,,
3723_womens,0,,,
2738_womens,0,,,
2405_womens,0,,,
3425_womens,0,,,
916_womens,0,,,
5596_womens,0,,,
2462_womens,0,,,
230_womens,0,,,
3096_womens,0,,,
5787_womens,0,,,
4106_womens,0,,,
3158_womens,0,,,
329_womens,0,,,
1645_womens,0,,,
2004_womens,0,,,
1418_womens,0,,,
2314_womens,0,,,
1133_womens,0,,,
4408_womens,0,,,
2325_womens,0,,,
6026_womens,0,,,
2443_womens,0,,,
4245_womens,0,,,
5965_womens,0,,,
748_womens,0,,,
3176_womens,0,,,
6047_womens,0,,,
1402_womens,0,,,
2032_womens,0,,,
3487_womens,0,,,
5101_womens,0,,,
2844_womens,0,,,
2909_womens,0,,,
5726_womens,0,,,
4752_womens,0,,,
3665_womens,0,,,
3592_womens,0,,,
1027_womens,0,,,
1279_womens,0,,,
3272_womens,0,,,
559_womens,0,,,
3296_womens,0,,,
3104_womens,0,,,
5627_womens,0,,,
4108_womens,0,,,
1066_womens,0,,,
2094_womens,0,,,
254_womens,0,,,
2652_womens,0,,,
5941_womens,0,,,
1596_womens,0,,,
1040_womens,0,,,
2636_womens,0,,,
4190_womens,0,,,
1955_womens,0,,,
3289_womens,0,,,
3409_womens,0,,,
1966_womens,0,,,
3314_womens,0,,,
5044_womens,0,,,
2288_womens,0,,,
1119_womens,0,,,
4054_womens,0,,,
3124_womens,0,,,
843_womens,0,,,
1074_womens,0,,,
4842_womens,0,,,
3764_womens,0,,,
2524_womens,0,,,
4684_womens,0,,,
5794_womens,0,,,
5882_womens,0,,,
5042_womens,0,,,
2561_womens,0,,,
2159_womens,0,,,
2565_womens,0,,,
4020_womens,0,,,
2017_womens,0,,,
3865_womens,0,,,
1676_womens,0,,,
5643_womens,0,,,
467_womens,0,,,
3429_womens,0,,,
4860_womens,0,,,
3834_womens,0,,,
3847_womens,0,,,
4415_womens,0,,,
3598_womens,0,,,
492_womens,0,,,
3574_womens,0,,,
2881_womens,0,,,
3795_womens,0,,,
2779_womens,0,,,
1666_womens,0,,,
2311_womens,0,,,
5961_womens,0,,,
1274_womens,0,,,
5918_womens,0,,,
472_womens,0,,,
363_womens,0,,,
1707_womens,0,,,
4603_womens,0,,,
2090_womens,0,,,
4098_womens,0,,,
4316_womens,0,,,
16_womens,0,,,
4165_womens,0,,,
3845_womens,0,,,
2366_womens,0,,,
